date,Rat_education_Kathryn,Rat_education_Theo,Rat_public_Kimber,Rat_office_Jamal,Rat_education_Lee,Rat_education_Kandice,Rat_office_Adele,Rat_office_Lora,Rat_public_Sharron,Rat_public_Joann,Rat_education_Calvin,Rat_public_Allie,Rat_public_Leo,Rat_public_Mark,Rat_assembly_Ezequiel
2017-11-21 07:00:00,637.21,363.46,167.22,1005.5,470.61,25.98,698.35,578.21,52.2,12.92,52.93,5.16,10.37,13.19,32.13
2017-11-21 08:00:00,698.79,443.35,185.43,1042.72,406.74,29.09,706.53,721.68,46.15,12.06,48.18,5.01,8.97,8.54,30.79
2017-11-21 09:00:00,722.15,457.93,169.41,1084.08,407.82,27.09,700.13,771.54,47.85,11.67,48.79,4.81,9.03,7.83,27.76
2017-11-21 10:00:00,703.97,428.44,114.86,1085.05,353.76,24.15,678.03,721.25,52.4,16.43,48.68,8.41,9.77,5.78,47.5
2017-11-21 11:00:00,666.42,410.66,138.76,1023.38,368.94,21.66,647.34,677.17,51.44,19.86,50.14,10.09,9.43,4.55,58.02
2017-11-21 12:00:00,677.24,397.68,78.66,991.06,335.76,17.94,634.44,650.49,50.89,19.91,51.42,9.98,8.54,4.58,70.23
2017-11-21 13:00:00,661.21,370.53,104.76,986.93,341.01,16.39,603.0,644.69,50.79,19.13,50.46,9.34,9.82,4.51,73.63
2017-11-21 14:00:00,668.26,357.33,120.46,984.89,342.39,13.53,593.73,636.21,49.63,18.71,50.86,9.37,9.34,4.56,75.01
2017-11-21 15:00:00,681.63,369.16,106.0,993.28,425.28,13.38,584.89,619.25,50.79,19.3,49.35,9.39,9.03,4.53,73.16
2017-11-21 16:00:00,724.25,369.13,135.01,985.54,441.03,14.05,564.96,614.34,50.3,19.46,49.73,9.35,8.75,4.46,71.49
2017-11-21 17:00:00,763.04,374.93,166.84,972.95,486.3,12.75,575.2,604.63,49.6,19.57,48.83,9.65,9.02,5.31,98.1
2017-11-21 18:00:00,741.72,406.46,171.56,940.51,549.03,48.42,551.73,556.6,53.06,19.77,52.25,10.07,9.6,10.2,118.52
2017-11-21 19:00:00,681.71,409.88,171.45,370.45,522.42,59.97,463.83,277.18,54.47,19.36,53.07,10.07,10.2,11.15,77.66
2017-11-21 20:00:00,654.86,389.35,173.16,319.75,387.93,89.22,420.11,241.3,54.2,20.47,53.34,10.27,9.65,10.85,55.13
2017-11-21 21:00:00,485.73,387.58,173.95,299.26,365.07,91.84,413.25,232.29,52.8,20.26,53.32,9.91,10.72,10.97,47.78
2017-11-21 22:00:00,341.4,380.93,154.66,297.14,310.5,49.29,380.08,223.91,53.09,12.99,53.48,5.6,10.5,10.7,32.16
2017-11-21 23:00:00,318.08,314.0,99.47,294.31,302.55,17.53,366.69,201.8,51.13,12.58,53.61,5.29,10.16,10.99,32.01
2017-11-22 00:00:00,284.1,265.68,95.68,295.35,285.3,18.85,382.25,200.94,51.57,12.65,53.17,5.25,11.57,10.98,30.92
2017-11-22 01:00:00,277.56,267.11,94.77,294.78,277.32,17.22,373.46,193.26,51.54,12.72,52.96,5.4,10.18,10.8,28.44
2017-11-22 02:00:00,280.41,267.11,93.71,292.98,280.32,18.98,390.09,195.58,51.71,12.78,53.12,5.4,9.53,11.58,28.53
2017-11-22 03:00:00,282.74,263.88,94.99,296.0,278.28,17.18,370.47,189.2,51.37,12.68,53.12,5.4,9.72,10.95,26.35
2017-11-22 04:00:00,279.42,267.65,95.46,299.76,278.37,18.71,386.26,199.34,53.4,12.75,53.12,5.34,9.86,10.88,27.37
2017-11-22 05:00:00,279.34,286.93,99.67,296.76,314.79,18.08,430.45,221.11,51.64,12.94,52.94,5.31,9.79,11.82,28.57
2017-11-22 06:00:00,347.52,328.27,118.29,613.64,364.23,17.93,586.69,273.44,50.92,12.84,52.85,5.34,11.08,10.87,26.36
2017-11-22 07:00:00,614.73,345.73,174.12,962.4,537.33,15.6,600.95,449.51,51.35,12.89,52.74,5.26,10.2,12.18,22.31
2017-11-22 08:00:00,673.2,418.79,205.49,990.37,465.9,18.05,603.6,553.89,44.91,12.06,50.27,5.3,10.05,7.8,21.29
2017-11-22 09:00:00,716.99,425.45,148.15,965.7,461.04,16.6,662.91,613.97,46.72,11.28,48.1,4.69,9.21,4.97,20.52
2017-11-22 10:00:00,726.15,428.74,100.54,951.86,415.65,16.23,604.06,606.18,46.77,14.68,48.38,8.98,9.62,4.55,16.74
2017-11-22 11:00:00,691.47,380.55,79.38,941.31,370.74,15.33,578.37,584.54,45.25,18.57,48.48,9.36,9.65,4.46,12.39
2017-11-22 12:00:00,670.63,355.53,64.71,916.84,408.87,16.7,574.03,586.45,45.65,18.79,48.43,9.26,9.55,4.47,13.4
2017-11-22 13:00:00,658.53,333.94,45.54,871.0,380.13,14.54,566.29,584.8,45.3,18.74,47.93,9.13,10.19,4.45,14.28
2017-11-22 14:00:00,631.92,337.27,24.11,814.3,349.95,16.23,549.78,596.56,47.98,18.23,47.78,9.09,9.74,4.47,15.86
2017-11-22 15:00:00,658.5,360.36,54.22,792.3,399.63,19.8,523.64,576.86,46.4,18.09,47.75,8.81,8.91,4.53,15.35
2017-11-22 16:00:00,697.16,352.48,133.39,782.94,450.87,17.53,497.52,588.34,43.9,18.11,47.94,8.77,8.89,4.96,15.37
2017-11-22 17:00:00,696.24,338.34,172.4,773.4,473.67,17.72,510.43,582.81,45.03,18.32,48.01,9.07,10.18,6.43,53.27
2017-11-22 18:00:00,688.12,334.13,175.37,768.72,527.34,52.12,511.81,572.32,50.59,16.77,52.64,6.82,11.29,13.13,114.51
2017-11-22 19:00:00,647.47,324.77,176.46,437.67,514.77,60.78,442.1,262.76,54.82,12.78,53.65,4.11,11.17,14.22,101.27
2017-11-22 20:00:00,616.19,303.41,173.48,344.65,389.91,95.52,424.96,242.19,53.74,12.85,53.38,4.08,10.88,14.13,80.81
2017-11-22 21:00:00,455.94,310.39,106.69,329.69,390.15,96.82,403.56,224.99,54.55,12.83,53.34,4.08,11.38,14.21,76.12
2017-11-22 22:00:00,323.85,304.75,104.26,331.7,329.91,56.24,412.89,221.46,53.4,12.96,52.86,4.15,12.69,14.31,72.65
2017-11-22 23:00:00,315.59,271.5,107.46,340.53,311.85,24.59,413.93,217.45,54.14,12.84,52.76,4.1,11.19,15.87,77.4
2017-11-23 00:00:00,302.89,272.64,108.09,323.93,295.47,25.52,441.87,219.08,53.84,13.01,52.66,4.13,9.17,15.2,77.38
2017-11-23 01:00:00,286.1,276.4,106.96,329.31,294.18,25.35,427.09,204.56,54.14,13.09,52.6,4.25,9.12,16.03,77.11
2017-11-23 02:00:00,288.85,273.68,107.76,335.74,288.84,24.9,450.12,218.37,55.04,13.19,52.73,4.17,8.81,16.3,81.19
2017-11-23 03:00:00,288.36,276.69,108.78,323.48,285.9,25.46,436.95,208.98,55.07,13.12,52.62,4.17,8.81,15.82,84.21
2017-11-23 04:00:00,287.86,280.56,109.07,332.28,288.81,27.86,464.04,215.91,55.09,13.13,52.5,4.17,9.24,15.76,85.52
2017-11-23 05:00:00,284.92,308.18,107.87,333.91,319.98,28.6,520.42,234.54,54.67,13.28,52.54,4.24,9.55,15.38,92.75
2017-11-23 06:00:00,346.85,349.56,106.03,334.97,403.59,30.26,686.12,345.58,55.52,13.21,52.68,4.17,9.32,14.97,83.76
2017-11-23 07:00:00,637.88,406.3,104.76,373.39,496.08,28.29,727.01,565.2,55.26,13.24,52.38,4.16,10.49,14.11,79.9
2017-11-23 08:00:00,668.37,405.88,102.42,349.6,406.05,29.04,685.12,670.69,49.22,12.16,47.65,4.18,10.12,11.58,77.52
2017-11-23 09:00:00,657.21,394.41,95.79,355.2,373.71,25.32,699.66,682.37,48.38,11.98,46.85,3.65,12.1,10.41,77.67
2017-11-23 10:00:00,610.12,370.36,33.06,354.97,273.21,22.44,629.01,645.35,47.56,11.7,47.08,3.69,14.35,8.45,79.39
2017-11-23 11:00:00,570.74,361.08,12.75,346.17,281.64,20.44,579.01,617.18,47.32,11.71,47.37,3.68,11.27,6.23,81.95
2017-11-23 12:00:00,552.32,347.69,10.95,352.02,303.54,19.2,569.19,589.03,47.2,11.56,47.15,3.62,11.0,5.27,80.4
2017-11-23 13:00:00,543.0,352.27,7.28,360.41,321.03,19.15,554.39,578.12,47.33,11.67,47.49,4.28,10.71,4.88,80.34
2017-11-23 14:00:00,548.84,353.12,5.9,349.82,293.79,17.71,538.93,576.29,47.31,11.6,47.71,4.9,11.24,4.84,77.05
2017-11-23 15:00:00,560.7,369.22,12.57,332.01,305.01,15.84,509.73,572.89,47.22,11.66,48.0,4.61,9.66,4.51,68.75
2017-11-23 16:00:00,601.76,384.27,46.17,324.65,382.2,15.58,496.27,576.35,47.21,11.64,47.49,4.68,12.25,4.79,78.54
2017-11-23 17:00:00,658.89,372.72,82.63,322.12,369.93,15.52,520.09,596.3,46.69,11.77,47.1,4.83,10.49,6.89,85.42
2017-11-23 18:00:00,668.35,324.68,94.11,338.66,380.64,50.83,559.47,597.04,51.72,12.61,51.25,5.1,11.22,13.08,88.02
2017-11-23 19:00:00,632.89,320.91,98.73,313.5,375.84,59.88,451.84,249.58,54.18,12.95,52.12,5.15,11.75,14.14,96.24
2017-11-23 20:00:00,621.14,304.27,100.92,305.09,367.5,95.03,430.1,235.22,54.77,13.12,52.39,5.08,12.6,14.52,89.66
2017-11-23 21:00:00,459.56,307.47,103.44,306.14,370.62,97.18,439.03,227.36,54.79,13.06,52.18,5.1,14.55,14.38,95.6
2017-11-23 22:00:00,333.55,307.57,105.32,311.79,340.8,55.76,404.9,227.09,55.13,13.12,52.05,5.12,14.34,15.0,89.59
2017-11-23 23:00:00,320.67,278.86,105.85,319.18,333.51,25.06,440.75,216.12,55.82,13.14,52.22,5.08,12.47,14.74,87.97
2017-11-24 00:00:00,303.79,281.03,108.67,304.17,312.63,24.77,445.17,231.18,55.36,13.15,52.25,5.17,10.12,15.27,88.25
2017-11-24 01:00:00,290.61,280.38,109.16,304.87,310.08,24.76,645.6,215.93,55.09,13.28,52.24,5.17,9.8,15.99,88.11
2017-11-24 02:00:00,292.22,275.29,107.65,302.33,310.83,26.67,620.58,205.68,54.51,13.28,52.32,5.09,9.92,16.42,90.01
2017-11-24 03:00:00,291.79,283.24,110.03,314.63,312.81,30.99,654.33,214.47,54.62,13.18,52.22,5.13,9.94,15.47,90.36
2017-11-24 04:00:00,291.62,280.52,109.46,316.82,311.13,30.47,625.84,226.09,55.16,13.27,52.28,5.15,10.14,15.82,90.24
2017-11-24 05:00:00,289.37,303.79,109.26,307.99,321.12,32.93,768.6,240.84,55.06,13.15,52.4,5.15,10.24,15.61,92.24
2017-11-24 06:00:00,352.71,349.41,110.94,332.01,371.94,32.78,933.62,364.46,55.36,13.24,51.99,5.09,10.91,15.74,83.53
2017-11-24 07:00:00,639.21,344.8,118.72,359.41,474.36,30.56,932.92,614.97,55.08,13.19,51.88,5.08,11.43,15.75,79.21
2017-11-24 08:00:00,674.25,335.45,105.26,365.31,369.63,33.48,895.42,715.11,46.97,12.1,47.48,5.04,11.92,10.65,77.46
2017-11-24 09:00:00,655.4,325.27,79.25,346.02,332.22,30.72,863.47,714.83,46.11,11.87,47.21,4.6,9.5,10.23,78.18
2017-11-24 10:00:00,611.56,297.18,29.45,336.6,236.22,27.38,800.26,652.42,45.63,11.79,47.24,4.6,9.4,7.95,74.48
2017-11-24 11:00:00,570.46,270.53,14.29,329.88,254.52,22.49,792.75,614.51,45.21,11.62,47.56,4.69,9.08,6.07,74.26
2017-11-24 12:00:00,544.27,262.01,11.77,333.76,291.36,23.38,834.39,589.53,45.15,11.42,47.69,4.63,9.9,4.62,59.7
2017-11-24 13:00:00,536.57,263.05,8.43,339.07,315.03,20.12,800.3,380.52,44.36,11.47,47.81,4.72,10.22,4.8,61.45
2017-11-24 14:00:00,546.34,268.98,6.0,337.54,279.51,14.28,780.24,327.84,43.52,11.16,48.11,4.8,9.5,4.65,57.47
2017-11-24 15:00:00,557.32,284.92,12.84,333.99,272.04,14.12,775.29,314.25,43.0,11.26,48.17,4.6,10.31,4.42,57.48
2017-11-24 16:00:00,595.78,301.69,43.13,352.16,343.98,13.53,757.54,310.85,42.81,11.33,47.7,4.66,9.97,4.53,72.13
2017-11-24 17:00:00,639.9,314.09,80.46,329.21,359.01,13.87,767.95,318.09,43.67,11.62,47.41,4.87,9.69,4.77,69.11
2017-11-24 18:00:00,643.92,320.18,90.23,325.18,320.97,49.28,792.76,310.39,47.3,12.39,51.68,5.1,10.41,12.21,67.85
2017-11-24 19:00:00,612.28,315.38,95.75,310.56,329.01,58.19,674.13,222.8,51.25,12.84,52.51,5.07,11.53,13.32,68.7
2017-11-24 20:00:00,602.61,304.69,96.24,308.01,328.8,94.79,639.44,223.86,52.56,12.94,52.66,5.15,11.06,11.75,72.21
2017-11-24 21:00:00,452.0,307.16,96.69,305.37,324.39,98.41,650.89,217.98,52.65,13.02,52.8,5.1,11.39,13.77,75.31
2017-11-24 22:00:00,328.54,305.94,101.39,311.31,295.17,56.02,607.71,219.79,53.51,12.89,52.65,5.08,10.95,13.85,70.54
2017-11-24 23:00:00,323.57,273.29,100.94,319.55,297.3,26.4,627.77,255.72,50.8,12.96,52.75,5.15,10.2,14.29,77.4
2017-11-25 00:00:00,305.96,273.1,101.48,304.85,279.72,27.54,615.58,275.97,50.57,13.0,52.91,5.18,10.23,15.35,77.45
2017-11-25 01:00:00,291.33,276.55,103.58,302.46,276.27,28.34,600.65,247.29,50.57,13.08,52.84,5.19,10.0,15.47,78.53
2017-11-25 02:00:00,294.13,275.21,103.84,303.57,262.59,29.34,608.83,213.52,50.67,13.12,52.89,5.13,9.45,14.46,78.49
2017-11-25 03:00:00,292.77,282.47,101.91,314.54,250.71,30.16,602.17,211.71,51.42,13.12,52.91,5.16,9.24,14.84,78.06
2017-11-25 04:00:00,290.82,273.82,104.3,315.46,251.88,29.34,626.56,222.91,51.68,13.18,52.93,5.11,9.38,15.81,83.76
2017-11-25 05:00:00,291.0,287.62,104.55,303.98,282.39,30.11,631.07,235.79,51.87,13.07,52.71,5.12,9.4,15.95,89.08
2017-11-25 06:00:00,345.36,317.14,102.14,302.18,364.17,31.65,656.07,238.47,52.98,13.11,52.63,5.18,10.17,15.13,80.02
2017-11-25 07:00:00,611.09,342.49,94.85,302.34,310.65,31.0,651.26,240.87,52.34,13.03,52.45,5.08,9.63,14.25,81.47
2017-11-25 08:00:00,642.52,334.55,88.51,316.98,275.28,29.3,651.53,243.41,45.92,12.01,47.63,4.96,10.16,9.24,78.75
2017-11-25 09:00:00,642.79,321.14,68.75,306.34,340.26,26.38,660.74,239.71,45.02,11.78,47.6,4.72,9.34,7.86,67.87
2017-11-25 10:00:00,606.02,305.87,23.37,306.08,261.75,25.5,679.97,237.0,46.12,14.6,47.6,9.22,8.86,6.11,55.34
2017-11-25 11:00:00,566.61,272.88,9.46,303.35,299.31,21.43,624.28,238.05,46.11,17.96,47.91,9.08,8.39,4.77,53.14
2017-11-25 12:00:00,549.99,262.25,6.59,303.64,325.29,17.22,642.03,224.35,44.19,18.7,47.81,9.08,8.67,4.76,44.52
2017-11-25 13:00:00,544.31,266.42,6.01,308.05,334.83,14.75,622.57,227.0,43.49,18.32,48.02,9.02,9.0,4.61,45.15
2017-11-25 14:00:00,549.84,292.49,30.59,309.54,357.45,11.92,647.78,222.07,43.35,18.63,48.1,8.96,8.5,4.77,39.43
2017-11-25 15:00:00,596.18,300.99,51.66,302.26,336.63,9.95,610.45,224.72,43.62,18.33,47.61,8.78,9.26,4.58,43.04
2017-11-25 16:00:00,599.7,293.17,67.4,303.46,366.57,12.21,630.56,220.57,43.3,18.02,47.6,8.86,8.27,4.62,40.41
2017-11-25 17:00:00,612.81,273.56,80.88,298.81,407.1,12.28,608.46,216.72,44.15,18.26,47.43,9.0,8.9,5.12,62.96
2017-11-25 18:00:00,621.75,275.26,85.5,301.84,360.39,47.56,627.99,217.77,49.4,16.32,51.82,7.45,10.0,9.8,64.93
2017-11-25 19:00:00,587.46,283.38,87.86,302.08,355.23,55.01,587.3,218.62,51.16,12.64,52.0,5.14,10.05,11.34,66.96
2017-11-25 20:00:00,417.33,293.33,91.18,303.17,348.63,90.66,602.33,220.34,51.86,12.86,52.05,5.09,10.17,11.9,62.52
2017-11-25 21:00:00,348.31,298.53,93.99,304.21,319.29,92.92,581.49,218.43,51.98,12.63,52.46,5.13,9.66,11.18,59.24
2017-11-25 22:00:00,296.88,294.17,93.1,304.35,277.44,52.5,609.4,216.51,51.58,12.5,52.63,5.16,9.29,10.78,61.4
2017-11-25 23:00:00,290.04,262.32,93.08,305.16,279.24,20.69,576.09,221.3,51.85,12.69,52.85,5.11,9.44,10.58,63.86
2017-11-26 00:00:00,290.12,264.21,91.0,302.36,287.97,22.01,617.57,264.24,51.73,12.73,53.12,5.2,9.47,11.56,60.38
2017-11-26 01:00:00,289.17,261.65,92.87,301.9,269.16,22.13,574.26,220.75,52.32,12.96,52.79,5.15,8.49,12.0,57.09
2017-11-26 02:00:00,291.84,261.59,92.97,303.02,268.2,23.5,619.03,206.61,51.83,12.97,52.85,5.13,8.65,12.57,58.48
2017-11-26 03:00:00,290.28,267.63,92.89,310.62,273.27,24.46,583.61,207.23,52.11,12.89,52.93,5.18,9.39,13.02,59.64
2017-11-26 04:00:00,285.21,262.04,93.56,315.26,270.75,25.16,627.73,213.54,52.33,13.04,53.01,5.14,9.79,13.32,59.8
2017-11-26 05:00:00,274.43,267.65,94.19,303.81,276.87,24.67,601.28,234.03,52.18,13.04,52.93,5.13,9.65,13.58,60.08
2017-11-26 06:00:00,309.31,285.15,92.44,302.89,284.67,26.28,683.24,234.19,52.49,13.05,53.01,5.22,9.59,13.96,64.63
2017-11-26 07:00:00,490.53,288.29,92.04,302.66,295.71,23.4,633.1,236.9,51.42,12.99,52.6,5.13,10.87,12.62,72.59
2017-11-26 08:00:00,610.03,279.2,86.03,302.81,300.42,23.21,678.0,237.24,45.95,12.63,49.65,5.0,11.8,7.73,70.11
2017-11-26 09:00:00,632.15,262.28,58.78,314.35,279.39,21.14,674.56,240.8,44.46,12.26,50.01,4.69,12.0,6.53,66.77
2017-11-26 10:00:00,567.92,253.19,16.66,304.73,251.82,21.55,664.91,238.83,44.66,11.91,49.87,4.68,10.19,5.51,60.48
2017-11-26 11:00:00,529.39,224.7,7.93,308.75,294.57,20.56,630.47,235.55,45.1,11.65,49.83,4.69,10.05,4.57,57.47
2017-11-26 12:00:00,523.35,222.97,6.94,303.04,352.17,19.68,643.89,220.07,44.53,11.37,49.36,4.66,11.9,4.63,58.31
2017-11-26 13:00:00,511.3,227.5,4.79,308.25,350.82,18.35,632.27,224.49,43.98,11.61,49.43,7.92,12.04,4.56,56.69
2017-11-26 14:00:00,502.54,234.46,5.73,311.14,319.89,15.48,627.99,219.39,44.26,17.2,49.5,9.08,12.0,4.61,55.44
2017-11-26 15:00:00,511.15,255.31,10.6,311.11,294.9,14.03,607.77,225.36,43.77,17.85,49.6,9.21,12.19,4.55,54.32
2017-11-26 16:00:00,543.47,269.05,43.49,316.48,363.78,14.38,624.37,217.83,43.84,17.74,49.38,8.94,11.51,4.6,54.69
2017-11-26 17:00:00,593.67,278.24,78.57,305.41,351.27,15.19,599.54,218.17,44.42,18.03,49.3,8.87,10.44,5.93,55.71
2017-11-26 18:00:00,604.05,278.45,87.71,303.94,336.96,49.5,608.63,214.88,49.73,12.94,53.71,5.44,11.12,11.24,58.09
2017-11-26 19:00:00,572.94,298.88,88.69,302.08,317.22,58.6,591.79,215.82,52.23,12.77,54.38,5.13,11.07,13.24,51.49
2017-11-26 20:00:00,409.87,312.66,91.53,302.96,305.88,94.21,596.02,219.92,51.92,12.89,54.22,5.09,11.26,14.33,55.91
2017-11-26 21:00:00,335.66,315.7,94.73,302.37,312.39,97.17,597.65,221.33,52.02,12.86,54.47,5.16,11.49,14.13,59.56
2017-11-26 22:00:00,294.6,312.68,94.27,309.52,282.93,57.02,603.31,220.05,51.77,12.92,54.96,5.13,11.34,14.32,60.54
2017-11-26 23:00:00,286.42,285.01,96.22,315.95,279.96,25.73,594.67,218.57,51.47,12.96,54.8,5.14,10.83,14.43,59.55
2017-11-27 00:00:00,266.97,287.5,95.92,302.77,297.03,27.83,635.18,264.9,51.94,12.91,54.18,5.25,10.54,13.85,56.92
2017-11-27 01:00:00,270.0,263.42,96.26,303.14,293.07,27.98,607.23,212.25,52.28,13.04,53.24,5.21,10.8,14.89,68.73
2017-11-27 02:00:00,274.21,267.44,96.13,303.19,289.2,27.51,625.08,209.74,51.78,13.01,53.15,5.21,10.71,14.48,63.79
2017-11-27 03:00:00,271.72,269.17,95.88,302.23,290.7,28.0,614.8,208.11,52.46,12.99,53.09,5.2,9.41,15.16,70.34
2017-11-27 04:00:00,271.93,268.33,94.28,318.0,295.35,28.58,617.62,213.01,51.79,13.0,53.04,5.13,9.67,12.82,71.52
2017-11-27 05:00:00,270.8,292.12,102.33,315.35,305.31,27.72,738.01,235.25,52.2,12.97,52.66,5.18,9.72,15.66,70.94
2017-11-27 06:00:00,330.72,341.33,121.29,669.49,352.38,28.33,910.41,335.2,52.31,13.0,52.3,5.15,9.92,14.96,70.2
2017-11-27 07:00:00,616.05,364.82,154.88,955.87,479.22,27.53,923.64,510.7,52.64,12.97,52.48,5.17,11.21,14.93,65.61
2017-11-27 08:00:00,673.03,433.7,166.03,982.59,407.49,25.62,901.29,614.87,49.55,11.9,49.36,5.03,10.84,9.47,73.01
2017-11-27 09:00:00,722.14,429.82,157.91,1002.26,399.15,24.5,939.34,710.37,49.62,11.69,48.81,4.67,9.92,8.13,51.32
2017-11-27 10:00:00,706.75,427.08,159.9,987.42,348.66,22.97,899.98,696.08,54.8,16.11,48.6,8.91,8.85,6.67,50.33
2017-11-27 11:00:00,668.98,412.99,114.79,962.76,325.2,20.33,882.06,659.63,55.72,18.5,49.55,10.0,10.01,4.79,33.52
2017-11-27 12:00:00,641.17,404.22,103.48,986.44,305.79,16.46,860.62,642.5,54.14,18.44,52.57,9.84,11.37,4.72,33.01
2017-11-27 13:00:00,645.07,394.94,52.5,1012.31,311.97,14.13,841.8,634.42,54.31,18.56,53.13,9.68,11.28,4.83,37.88
2017-11-27 14:00:00,633.67,400.1,65.57,992.84,340.8,12.87,818.47,630.83,52.81,18.94,54.62,9.86,10.91,4.83,45.26
2017-11-27 15:00:00,650.13,388.41,69.21,1007.2,405.03,11.95,792.38,622.0,50.36,17.74,54.3,9.56,10.73,5.05,38.98
2017-11-27 16:00:00,688.51,376.6,85.4,1002.93,493.98,13.53,778.38,611.34,48.29,18.03,50.73,9.79,11.48,5.16,35.71
2017-11-27 17:00:00,719.26,384.05,111.64,996.0,495.87,14.35,791.78,592.61,47.55,18.73,47.06,10.04,10.77,5.46,52.05
2017-11-27 18:00:00,694.81,440.51,119.33,942.52,570.45,51.2,763.2,561.33,51.66,19.5,51.0,10.68,11.3,10.58,54.54
2017-11-27 19:00:00,643.2,406.71,119.8,487.21,574.95,55.31,662.62,282.41,55.25,20.02,51.75,10.88,11.14,11.01,54.33
2017-11-27 20:00:00,617.78,389.99,121.43,342.99,506.49,89.74,604.28,245.86,54.63,19.91,51.53,10.65,10.67,11.07,51.22
2017-11-27 21:00:00,461.85,379.58,120.75,325.93,415.71,90.8,589.2,230.72,54.55,20.26,51.78,10.48,10.88,12.82,58.64
2017-11-27 22:00:00,320.33,370.98,116.06,320.4,349.23,49.59,563.03,227.66,54.3,12.97,51.71,6.37,10.62,12.95,62.2
2017-11-27 23:00:00,304.17,301.52,100.89,322.1,327.6,20.05,586.61,202.39,56.27,13.01,51.38,5.78,8.86,13.97,62.7
2017-11-28 00:00:00,279.14,272.77,102.15,317.38,297.63,20.76,572.3,227.8,56.91,13.02,51.61,5.76,9.23,13.53,70.53
2017-11-28 01:00:00,272.06,280.9,102.76,319.08,298.83,21.19,429.74,206.08,55.98,12.96,51.88,5.82,9.37,15.32,70.17
2017-11-28 02:00:00,273.48,283.55,104.57,319.45,280.2,21.97,397.59,204.8,55.07,13.05,51.66,5.86,8.44,15.46,72.83
2017-11-28 03:00:00,270.65,279.67,103.73,318.6,278.79,22.42,425.65,207.64,54.72,12.95,51.49,5.77,8.01,15.28,68.49
2017-11-28 04:00:00,274.74,276.56,103.38,318.51,277.59,23.47,415.1,211.82,54.68,13.09,51.45,5.79,8.42,14.45,68.18
2017-11-28 05:00:00,270.92,305.77,112.1,319.21,286.17,23.53,506.36,233.22,55.48,13.11,51.29,5.78,9.63,14.46,73.59
2017-11-28 06:00:00,331.38,341.78,178.21,558.83,335.1,26.64,676.32,321.69,54.47,13.09,51.2,5.73,12.76,14.49,69.48
2017-11-28 07:00:00,621.26,364.51,213.65,1055.55,460.14,25.72,698.85,540.25,55.33,13.0,51.78,5.84,10.36,14.05,71.5
2017-11-28 08:00:00,673.56,453.41,194.37,1080.75,392.97,25.78,684.28,672.22,51.32,12.12,47.64,5.41,9.36,9.53,68.53
2017-11-28 09:00:00,708.75,468.33,147.3,1042.7,397.47,20.4,694.19,726.63,50.63,11.75,47.5,4.78,8.98,7.96,62.6
2017-11-28 10:00:00,700.12,442.41,115.94,1024.02,397.05,19.17,671.45,699.37,51.04,15.21,48.92,8.5,8.72,6.67,45.56
2017-11-28 11:00:00,686.47,420.06,69.23,1046.71,343.2,17.95,638.39,672.97,51.92,18.74,50.99,10.08,8.95,4.91,32.7
2017-11-28 12:00:00,674.62,399.14,61.46,1027.44,321.54,14.09,621.63,675.5,53.22,18.25,52.49,10.71,9.71,4.29,27.06
2017-11-28 13:00:00,677.23,368.65,55.53,1029.82,323.22,12.79,606.32,670.84,53.37,17.76,52.27,9.65,11.32,4.31,26.57
2017-11-28 14:00:00,656.22,381.81,62.0,1022.19,352.08,11.63,574.32,646.2,52.11,18.77,52.34,9.3,9.02,4.43,29.11
2017-11-28 15:00:00,655.05,397.8,80.28,1023.72,427.17,11.59,558.43,646.16,51.52,18.64,49.49,9.39,8.42,5.0,28.16
2017-11-28 16:00:00,691.94,409.49,85.73,1032.29,476.07,11.18,542.76,638.75,49.16,18.62,48.78,9.05,9.19,4.8,27.7
2017-11-28 17:00:00,728.36,458.03,117.61,998.15,499.92,11.2,554.98,619.76,47.34,17.58,48.15,9.47,10.06,4.81,38.44
2017-11-28 18:00:00,700.3,446.48,118.03,957.36,566.4,45.81,530.02,582.78,51.64,19.48,50.64,10.08,12.16,10.17,53.11
2017-11-28 19:00:00,651.22,422.24,117.49,487.29,521.55,58.33,452.54,295.96,57.72,20.23,51.46,10.41,13.28,10.57,45.26
2017-11-28 20:00:00,622.12,391.66,117.6,379.26,526.68,90.15,413.36,265.21,56.67,20.8,52.48,11.29,12.21,10.71,30.88
2017-11-28 21:00:00,469.45,382.47,116.25,336.75,409.71,89.2,389.1,249.87,56.36,20.47,51.56,9.8,10.94,10.82,31.42
2017-11-28 22:00:00,322.47,368.43,116.67,330.36,376.98,50.67,395.57,250.15,57.13,12.93,51.0,4.47,10.97,11.02,44.84
2017-11-28 23:00:00,305.0,326.04,98.09,323.88,354.87,18.97,378.42,224.34,55.51,12.74,50.83,4.14,11.52,11.93,43.3
2017-11-29 00:00:00,282.13,259.05,93.74,323.92,325.95,18.82,388.71,218.05,55.39,12.74,51.04,4.19,10.19,12.72,50.64
2017-11-29 01:00:00,271.11,265.73,95.39,325.25,315.03,20.06,378.48,222.36,55.49,12.8,51.43,4.18,9.97,11.58,49.12
2017-11-29 02:00:00,270.18,266.58,93.82,322.43,315.6,20.08,397.5,213.5,56.77,12.71,51.62,4.2,10.0,13.4,48.81
2017-11-29 03:00:00,270.16,265.22,95.72,324.1,313.59,20.12,375.14,214.46,58.01,12.81,51.76,4.21,10.19,11.96,51.62
