date,Fox_lodging_Helen,Fox_education_Andre,Fox_assembly_Tony,Fox_education_Claire,Fox_education_Ray,Fox_office_Thelma,Fox_office_Karima,Fox_office_Clayton,Fox_education_Yolande,Fox_office_Edythe,Fox_education_Ollie,Fox_assembly_Audrey,Fox_assembly_Sheldon,Fox_lodging_Stephen,Fox_education_Eddy
2017-08-26 14:00:00,365.5,486.75,114.21,39.01,28.34,137.31,104.43,142.7,514.35,107.74,114.96,12.88,140.34,93.0,305.5
2017-08-26 15:00:00,384.58,462.79,119.76,39.14,31.08,142.63,105.12,145.9,507.74,105.99,117.04,12.87,147.59,100.84,298.73
2017-08-26 16:00:00,411.83,499.71,117.55,39.24,28.91,148.29,104.05,145.58,505.02,107.15,119.64,12.85,146.28,101.71,284.25
2017-08-26 17:00:00,426.97,457.68,120.0,39.04,32.7,134.4,42.62,152.04,504.4,103.67,117.85,12.73,139.59,99.0,294.48
2017-08-26 18:00:00,430.17,456.75,117.49,39.7,30.49,135.01,19.01,139.8,497.99,96.68,118.83,12.74,127.64,103.08,315.36
2017-08-26 19:00:00,441.97,447.35,122.04,41.97,36.33,136.4,20.87,122.28,484.52,101.57,121.71,12.61,126.69,95.14,326.21
2017-08-26 20:00:00,443.85,434.47,121.83,41.92,33.82,136.94,22.18,120.41,480.99,100.16,120.31,12.6,113.89,92.12,333.5
2017-08-26 21:00:00,428.12,442.38,89.87,41.23,36.67,136.11,21.58,130.88,476.37,99.13,120.62,14.05,80.05,99.74,334.71
2017-08-26 22:00:00,401.07,449.41,53.54,41.77,38.44,133.85,21.97,99.42,472.31,94.19,107.02,14.26,70.9,97.09,245.32
2017-08-26 23:00:00,408.42,456.93,46.08,41.4,35.44,132.98,21.67,110.35,472.1,92.6,95.92,10.14,64.49,95.12,137.24
2017-08-27 00:00:00,390.55,448.32,45.68,41.43,39.55,131.79,26.23,32.04,473.08,94.0,95.26,7.74,64.75,103.61,134.73
2017-08-27 01:00:00,388.95,428.19,46.04,41.85,37.05,133.66,21.54,33.71,472.67,92.07,92.42,7.03,64.47,87.02,140.97
2017-08-27 02:00:00,355.43,419.14,45.51,42.07,38.3,131.19,21.7,32.58,471.45,93.53,86.68,6.98,63.01,81.25,145.29
2017-08-27 03:00:00,336.37,406.99,45.0,41.33,38.9,131.09,21.35,34.36,469.82,91.98,86.37,7.11,62.44,79.7,142.94
2017-08-27 04:00:00,332.58,414.35,45.54,41.69,38.87,133.84,21.39,32.91,471.79,95.34,85.86,7.06,80.92,76.65,326.67
2017-08-27 05:00:00,337.27,410.59,45.37,41.53,40.35,133.96,21.5,99.19,478.78,100.23,105.16,11.21,80.94,76.21,367.23
2017-08-27 06:00:00,331.1,436.32,41.64,40.22,36.52,130.3,20.46,126.21,479.31,97.15,107.67,12.57,126.51,73.51,373.9
2017-08-27 07:00:00,324.63,433.05,41.02,42.17,36.74,132.44,77.99,111.06,488.77,92.67,107.76,11.76,110.64,70.14,357.97
2017-08-27 08:00:00,321.8,412.75,71.82,43.07,32.62,145.15,105.18,107.13,503.85,94.87,107.4,12.11,105.42,69.91,339.17
2017-08-27 09:00:00,322.17,430.3,106.64,43.08,35.22,132.14,105.84,113.41,505.88,95.13,107.93,12.29,111.07,70.79,310.12
2017-08-27 10:00:00,315.87,466.9,112.61,43.05,30.24,147.91,105.03,105.22,504.2,97.76,107.54,12.21,116.61,73.41,302.18
2017-08-27 11:00:00,355.03,458.13,115.34,43.5,32.94,131.5,104.85,114.18,515.35,97.88,107.16,12.28,118.55,84.02,301.01
2017-08-27 12:00:00,366.42,453.3,115.61,43.39,28.2,127.18,104.68,120.1,509.47,99.24,106.53,12.23,123.74,95.08,296.22
2017-08-27 13:00:00,378.85,464.76,116.89,43.04,30.9,148.08,104.9,137.54,510.08,99.18,108.29,11.96,122.68,104.27,302.86
2017-08-27 14:00:00,394.23,472.9,115.33,42.95,30.4,129.42,104.7,141.32,513.64,98.11,109.27,11.78,121.16,107.87,300.44
2017-08-27 15:00:00,400.33,509.28,117.03,43.53,28.46,127.85,104.46,146.55,509.41,102.03,108.11,12.13,122.36,105.57,289.81
2017-08-27 16:00:00,402.35,529.32,115.77,46.44,31.93,143.37,84.94,148.46,508.19,102.01,106.39,12.08,126.7,95.4,283.07
2017-08-27 17:00:00,436.15,454.49,117.84,45.02,30.34,130.81,19.39,145.53,513.27,101.4,110.52,12.21,118.85,109.69,296.83
2017-08-27 18:00:00,442.42,481.49,117.52,45.97,31.08,128.97,19.7,141.35,505.7,104.75,113.99,13.59,121.01,98.57,317.13
2017-08-27 19:00:00,465.45,462.53,132.28,48.38,37.11,129.71,22.23,141.13,489.12,107.12,112.59,13.35,122.57,102.73,320.88
2017-08-27 20:00:00,486.08,464.54,137.37,42.66,35.11,134.15,22.61,140.9,486.26,103.28,111.6,13.19,115.04,114.26,196.73
2017-08-27 21:00:00,518.48,451.22,108.77,41.92,35.09,143.27,22.43,122.18,485.49,100.88,111.88,13.12,84.91,126.67,142.41
2017-08-27 22:00:00,462.88,452.11,79.68,41.9,37.14,131.53,21.74,120.31,469.61,94.84,94.74,14.26,81.8,134.5,140.61
2017-08-27 23:00:00,449.77,462.58,59.75,42.24,34.87,132.68,21.76,99.59,465.72,90.66,85.82,10.34,78.43,118.02,145.31
2017-08-28 00:00:00,425.37,427.72,70.4,42.31,36.16,132.12,26.47,33.56,467.16,93.02,84.33,8.71,77.51,114.06,144.85
2017-08-28 01:00:00,386.28,425.93,71.41,41.99,35.52,131.72,21.69,33.74,463.95,93.0,84.45,7.25,76.85,91.76,135.83
2017-08-28 02:00:00,355.75,427.17,68.94,41.76,37.63,132.31,21.32,34.53,469.15,92.45,82.68,6.94,75.07,82.63,297.39
2017-08-28 03:00:00,338.23,411.4,68.98,41.63,38.34,131.58,94.1,33.59,463.95,95.85,80.63,6.92,75.72,81.48,344.17
2017-08-28 04:00:00,333.23,418.07,70.39,43.1,37.42,132.95,107.38,33.52,467.09,103.13,84.14,6.93,94.18,77.46,350.17
2017-08-28 05:00:00,337.77,439.05,89.44,50.28,41.87,146.49,108.15,100.52,468.21,109.44,103.6,10.94,104.8,77.12,353.25
2017-08-28 06:00:00,332.98,444.35,107.73,68.18,39.61,149.98,107.73,124.45,484.54,114.47,111.38,12.48,136.21,76.05,354.25
2017-08-28 07:00:00,343.55,452.21,110.87,73.74,44.5,156.93,107.91,115.09,512.02,120.46,118.94,12.02,126.36,75.6,355.83
2017-08-28 08:00:00,352.4,486.42,111.49,81.44,43.71,201.54,113.79,127.38,548.26,143.66,124.2,12.15,135.54,79.04,341.25
2017-08-28 09:00:00,339.35,506.87,114.01,92.42,42.27,209.82,120.79,150.97,572.94,164.75,130.57,12.34,139.76,79.15,314.62
2017-08-28 10:00:00,338.12,576.6,115.96,98.63,35.97,204.04,124.65,152.04,588.93,170.78,134.74,12.25,141.58,86.92,299.01
2017-08-28 11:00:00,331.97,576.47,117.85,100.22,36.42,204.36,126.61,167.27,595.29,166.05,134.09,11.76,143.7,83.54,304.81
2017-08-28 12:00:00,327.22,537.6,119.73,98.9,37.14,208.65,128.74,179.58,591.18,172.18,136.99,12.27,153.91,89.05,297.46
2017-08-28 13:00:00,362.45,536.25,118.76,99.2,35.15,206.57,127.52,167.66,595.67,168.72,139.19,12.08,149.54,81.82,296.0
2017-08-28 14:00:00,381.48,576.14,118.47,98.75,37.67,207.19,127.18,167.34,585.25,158.22,139.23,15.16,150.74,94.18,296.6
2017-08-28 15:00:00,374.23,558.26,122.12,94.78,38.92,201.66,125.89,170.39,572.9,158.89,141.77,13.23,145.33,94.78,302.68
2017-08-28 16:00:00,408.23,569.11,122.82,82.58,33.66,200.49,123.39,167.46,571.92,156.49,141.09,12.84,145.28,100.08,297.32
2017-08-28 17:00:00,455.33,537.13,121.75,77.15,35.04,177.13,123.15,161.34,571.62,152.1,131.29,14.52,144.24,88.59,299.22
2017-08-28 18:00:00,444.12,502.82,119.36,66.57,33.91,158.2,117.38,154.38,536.65,146.25,125.39,17.13,132.87,98.04,306.62
2017-08-28 19:00:00,456.0,517.59,131.3,56.52,38.1,99.58,118.29,150.41,511.18,140.72,124.05,15.07,129.95,106.18,313.41
2017-08-28 20:00:00,481.95,480.25,139.4,51.01,35.91,78.99,117.81,141.44,494.91,130.05,120.41,14.22,98.21,110.84,306.43
2017-08-28 21:00:00,514.45,462.6,138.22,44.33,34.25,79.59,95.56,140.2,497.59,117.04,116.81,14.17,71.31,129.34,335.88
2017-08-28 22:00:00,482.97,461.17,109.02,43.61,31.49,80.12,26.34,125.18,487.09,101.43,99.77,14.12,72.86,121.38,242.56
2017-08-28 23:00:00,461.7,469.22,71.15,43.63,38.17,81.02,23.74,122.18,480.37,96.9,87.45,10.19,67.01,117.15,148.04
2017-08-29 00:00:00,425.18,466.89,72.59,43.08,37.74,78.96,24.53,35.2,483.24,95.98,83.04,7.6,63.6,98.88,142.55
2017-08-29 01:00:00,383.03,432.87,71.42,42.99,37.58,79.38,23.3,34.13,475.39,95.74,85.18,6.99,63.1,85.85,140.84
2017-08-29 02:00:00,343.22,437.02,68.07,42.93,40.35,80.1,22.53,33.68,485.41,92.17,81.7,7.9,62.03,79.62,299.55
2017-08-29 03:00:00,330.72,428.69,68.23,42.09,36.7,80.13,22.5,33.24,481.02,94.01,80.25,7.15,64.75,78.88,344.09
2017-08-29 04:00:00,332.1,443.8,70.76,41.87,41.63,83.65,22.57,33.68,482.32,103.75,79.29,7.1,83.66,76.58,344.4
2017-08-29 05:00:00,335.65,433.74,91.81,48.63,38.44,131.26,22.36,96.89,484.42,110.04,96.31,11.18,85.86,75.26,348.62
2017-08-29 06:00:00,336.82,434.99,106.78,76.79,41.15,155.09,80.02,118.55,488.9,115.89,102.37,12.63,128.24,75.01,352.95
2017-08-29 07:00:00,350.27,448.05,110.34,81.06,42.07,159.73,109.54,110.34,516.6,121.92,108.87,12.4,116.12,72.98,351.99
2017-08-29 08:00:00,343.97,480.55,112.38,90.97,40.68,191.02,116.59,122.94,562.96,143.91,117.33,12.53,125.25,73.45,340.54
2017-08-29 09:00:00,330.98,508.45,114.18,98.77,41.18,200.51,122.04,148.56,604.8,153.19,114.5,12.68,138.73,74.72,311.67
2017-08-29 10:00:00,331.45,524.99,114.75,98.69,37.82,205.72,126.13,149.03,596.92,164.47,136.03,12.43,139.15,78.1,308.17
2017-08-29 11:00:00,329.72,535.74,112.09,99.31,38.46,215.34,126.34,168.58,607.64,178.76,141.06,12.65,146.4,88.49,303.2
2017-08-29 12:00:00,333.2,544.72,116.4,99.31,34.86,216.01,127.92,170.98,596.23,179.56,142.37,12.9,146.44,84.85,307.53
2017-08-29 13:00:00,328.63,546.46,118.33,99.31,35.2,209.99,127.23,171.26,599.09,181.01,144.49,12.72,153.73,81.28,300.51
2017-08-29 14:00:00,339.52,556.37,120.84,99.31,38.88,209.64,124.68,171.9,586.94,180.2,141.65,12.34,149.96,89.06,309.09
2017-08-29 15:00:00,377.97,564.29,123.64,99.31,31.99,205.12,126.56,171.21,593.9,176.08,144.58,12.83,149.57,81.49,306.48
2017-08-29 16:00:00,421.03,569.54,123.65,99.31,33.77,202.24,122.27,170.78,584.65,172.63,145.15,13.05,145.77,81.84,294.0
2017-08-29 17:00:00,441.1,534.44,120.86,99.31,31.31,178.12,117.28,165.78,580.56,151.61,132.47,12.91,140.77,86.41,296.1
2017-08-29 18:00:00,449.52,526.84,120.47,99.31,34.0,162.01,112.54,157.96,562.4,145.3,137.01,12.52,129.01,95.04,303.24
2017-08-29 19:00:00,451.45,521.08,131.25,99.31,35.65,101.06,112.79,150.09,526.78,144.04,130.53,12.71,121.94,97.46,321.36
2017-08-29 20:00:00,480.02,523.36,134.85,99.31,33.78,85.99,112.79,144.52,529.28,135.14,124.45,12.67,96.9,109.28,327.54
2017-08-29 21:00:00,474.17,500.21,137.46,99.31,35.87,81.68,90.17,139.34,499.03,107.12,119.44,13.94,66.63,117.69,324.77
2017-08-29 22:00:00,483.5,463.94,103.58,99.31,34.68,78.73,22.55,131.09,488.66,101.07,97.39,14.45,63.87,111.33,240.64
2017-08-29 23:00:00,444.58,465.33,61.48,99.31,34.43,78.32,23.45,115.76,486.11,96.25,91.73,10.3,64.51,104.44,147.94
2017-08-30 00:00:00,426.73,463.63,69.7,99.31,37.25,78.12,24.89,36.62,487.09,93.71,89.65,7.23,63.44,105.6,140.69
2017-08-30 01:00:00,392.92,442.49,70.45,99.31,33.89,79.36,23.08,37.91,479.96,90.75,88.52,7.54,62.7,95.95,139.72
2017-08-30 02:00:00,356.7,422.83,66.92,99.31,36.66,80.19,24.25,33.5,475.1,88.07,85.65,7.53,61.55,82.18,287.22
2017-08-30 03:00:00,338.6,451.61,67.86,99.31,33.97,79.85,25.84,32.66,470.08,90.89,82.82,7.25,61.87,80.55,330.67
2017-08-30 04:00:00,333.92,449.2,70.91,99.31,34.12,82.66,22.22,33.7,473.0,96.78,83.36,7.09,81.25,78.9,322.3
2017-08-30 05:00:00,338.92,439.43,88.39,99.31,37.56,131.19,21.51,95.5,473.26,102.11,102.56,11.29,79.61,83.12,321.89
2017-08-30 06:00:00,338.6,451.95,105.28,99.31,45.96,153.19,79.42,117.44,491.84,109.27,107.27,12.65,125.43,79.8,329.82
2017-08-30 07:00:00,350.08,446.64,106.52,99.31,45.12,161.3,107.12,113.66,517.88,114.42,115.25,11.96,130.52,78.19,332.2
2017-08-30 08:00:00,350.42,487.67,106.71,99.31,43.83,196.32,112.76,121.1,571.12,134.42,122.64,12.58,128.78,77.44,325.31
2017-08-30 09:00:00,332.4,524.96,111.77,99.31,43.02,204.73,118.72,150.64,603.95,157.45,130.37,11.25,138.86,77.55,313.88
2017-08-30 10:00:00,333.4,579.27,110.3,99.31,43.48,209.21,123.78,146.27,631.93,168.15,140.04,12.4,139.07,81.86,302.44
2017-08-30 11:00:00,319.85,618.42,113.42,99.31,41.46,214.06,123.91,172.26,622.84,162.36,141.57,12.27,146.69,82.37,299.05
2017-08-30 12:00:00,333.45,571.26,114.7,99.31,41.6,215.39,127.72,168.46,611.66,163.05,139.36,12.54,150.05,83.31,304.86
2017-08-30 13:00:00,348.37,552.63,114.47,99.31,41.11,216.04,126.94,174.8,601.12,156.42,142.76,12.25,151.06,93.89,295.79
2017-08-30 14:00:00,365.45,577.64,115.45,99.31,40.97,210.55,126.86,184.23,616.45,151.62,138.19,12.25,152.02,101.81,287.66
2017-08-30 15:00:00,356.1,569.38,114.29,99.31,40.12,205.58,124.31,181.57,597.45,160.52,144.6,12.38,154.3,88.89,291.15
2017-08-30 16:00:00,390.77,569.81,114.79,99.31,31.92,199.96,123.63,180.32,586.25,160.02,139.83,12.3,148.46,87.06,297.46
2017-08-30 17:00:00,431.68,590.74,113.51,99.31,30.87,182.94,119.49,172.33,578.25,153.88,135.8,11.53,144.04,89.25,303.02
2017-08-30 18:00:00,422.18,519.72,113.92,99.31,31.23,167.86,115.53,159.0,539.75,145.78,137.43,12.42,139.71,94.5,314.06
2017-08-30 19:00:00,443.02,494.94,125.0,99.31,35.51,103.66,116.61,152.96,518.84,143.27,136.53,13.51,135.04,95.57,327.92
2017-08-30 20:00:00,479.92,478.37,129.01,99.31,35.72,85.33,117.04,139.06,501.16,126.12,123.18,14.47,101.11,105.76,332.22
2017-08-30 21:00:00,513.07,476.56,134.26,99.31,34.46,83.6,95.66,142.11,497.4,109.29,120.04,14.33,70.33,118.95,330.51
2017-08-30 22:00:00,501.43,475.75,98.64,99.31,36.47,83.85,26.25,132.01,490.28,102.86,103.06,14.0,65.55,119.19,249.62
2017-08-30 23:00:00,450.48,469.97,63.17,99.31,36.71,83.78,23.97,114.91,477.78,97.44,95.49,7.89,66.26,114.01,145.81
2017-08-31 00:00:00,430.33,467.26,67.3,99.31,37.22,84.13,24.53,36.09,479.4,93.76,92.91,6.19,64.98,97.83,140.45
2017-08-31 01:00:00,370.28,433.81,69.55,99.31,39.76,83.13,23.32,36.73,480.35,92.18,91.12,6.15,63.86,84.79,139.98
2017-08-31 02:00:00,352.95,427.2,68.11,99.31,42.79,82.36,22.91,35.14,477.08,90.04,91.53,4.77,62.67,82.34,293.59
2017-08-31 03:00:00,327.63,426.82,67.77,99.31,38.54,84.11,22.52,35.03,470.73,92.57,91.74,4.56,64.48,81.65,341.76
2017-08-31 04:00:00,327.73,431.17,70.44,99.31,42.71,86.1,22.95,34.22,475.96,96.23,91.75,4.58,80.17,85.02,338.01
2017-08-31 05:00:00,330.3,424.39,88.43,99.31,39.24,133.12,22.4,96.19,474.52,102.28,111.16,9.37,82.81,76.45,343.96
2017-08-31 06:00:00,331.17,436.07,97.05,99.31,42.75,158.15,80.89,115.28,489.55,110.23,115.3,12.23,122.35,80.68,344.78
2017-08-31 07:00:00,336.38,457.38,93.56,99.31,46.14,164.97,110.2,111.69,521.33,115.57,121.59,12.34,121.53,76.22,339.55
2017-08-31 08:00:00,350.08,484.86,95.84,99.31,44.16,189.24,106.71,115.02,545.71,141.94,121.79,11.21,125.55,84.94,326.8
2017-08-31 09:00:00,342.62,554.21,100.08,99.31,42.23,181.26,97.68,155.2,585.02,148.13,119.98,10.6,130.68,79.18,278.31
2017-08-31 10:00:00,341.8,543.08,100.06,99.31,44.95,206.02,123.46,146.67,597.91,163.24,142.42,12.47,136.74,82.31,306.5
2017-08-31 11:00:00,334.12,552.11,101.96,99.31,41.66,208.38,126.2,170.05,590.76,168.0,146.56,12.8,137.83,89.13,313.37
2017-08-31 12:00:00,348.58,596.71,101.91,99.31,38.78,212.19,126.15,167.82,575.63,172.47,148.46,12.72,145.05,99.82,313.46
2017-08-31 13:00:00,349.35,561.86,102.02,99.31,39.85,208.39,128.98,176.33,576.95,173.82,146.08,12.88,151.07,84.9,302.24
2017-08-31 14:00:00,358.87,564.88,107.52,99.31,40.39,209.38,124.76,174.09,603.86,174.95,141.7,12.47,146.85,81.92,305.27
2017-08-31 15:00:00,369.62,536.72,116.9,99.31,39.56,206.17,124.87,183.02,607.82,173.82,147.18,12.64,144.67,90.53,301.53
2017-08-31 16:00:00,399.52,532.88,101.88,99.31,44.57,199.97,123.67,175.93,571.05,167.12,145.16,12.59,141.35,99.3,297.18
2017-08-31 17:00:00,434.78,534.45,95.91,99.31,40.74,180.13,117.85,164.28,568.82,155.24,143.33,12.44,138.92,98.84,282.62
2017-08-31 18:00:00,439.33,529.01,93.15,99.31,38.5,162.24,111.18,156.89,534.17,153.7,135.08,12.68,128.81,92.88,281.05
2017-08-31 19:00:00,426.28,501.14,97.33,99.31,38.6,100.84,111.87,152.22,514.91,145.26,132.6,12.85,118.26,95.54,303.2
2017-08-31 20:00:00,447.98,468.67,107.81,99.31,42.85,81.35,111.14,131.37,498.5,127.08,122.09,12.81,94.1,99.56,325.29
2017-08-31 21:00:00,445.27,458.5,121.6,99.31,38.22,79.16,91.07,131.58,489.13,113.29,119.83,12.74,71.54,114.43,317.07
2017-08-31 22:00:00,441.95,458.81,98.48,99.31,37.35,79.51,22.82,135.43,477.3,96.68,106.1,14.49,68.68,120.76,231.31
2017-08-31 23:00:00,446.93,479.03,70.34,99.31,39.45,80.33,22.2,99.97,470.13,93.25,105.76,8.38,65.4,120.75,143.59
2017-09-01 00:00:00,426.73,441.37,58.53,99.31,39.67,79.29,26.91,34.1,477.7,90.08,109.33,6.26,63.19,109.81,144.11
2017-09-01 01:00:00,374.78,447.82,70.13,99.31,41.48,81.6,23.98,32.88,472.14,89.29,106.87,6.28,64.67,90.96,144.39
2017-09-01 02:00:00,346.98,441.09,70.11,99.31,42.02,82.99,23.46,32.52,472.41,89.17,106.77,6.29,65.91,87.3,291.48
2017-09-01 03:00:00,337.02,453.1,65.37,99.31,41.16,81.37,26.28,32.03,467.79,92.2,108.47,4.71,65.27,81.33,323.29
2017-09-01 04:00:00,329.28,435.14,57.71,99.31,43.73,84.81,80.77,33.82,473.46,99.24,110.14,4.59,81.37,79.14,315.43
2017-09-01 05:00:00,334.35,431.83,78.32,99.31,43.46,131.71,107.66,88.43,482.42,104.33,126.47,9.54,78.5,77.72,319.69
2017-09-01 06:00:00,337.22,435.17,101.64,99.31,44.37,153.78,106.57,111.19,500.69,109.93,131.2,12.38,118.29,76.9,325.67
2017-09-01 07:00:00,336.77,442.94,104.93,99.31,45.34,160.51,105.53,103.43,513.92,116.64,135.34,12.48,115.31,74.34,321.95
2017-09-01 08:00:00,343.7,488.07,106.22,99.31,45.07,197.17,113.95,125.48,554.52,129.68,139.29,12.43,118.6,77.41,297.51
2017-09-01 09:00:00,333.03,528.47,110.17,99.31,44.37,205.31,118.08,131.69,600.1,141.13,136.17,12.42,131.97,82.28,289.43
2017-09-01 10:00:00,327.32,542.8,114.28,99.31,42.35,202.7,122.74,152.68,607.75,142.31,134.35,12.47,139.53,79.56,289.21
2017-09-01 11:00:00,361.58,551.92,116.87,99.31,39.34,201.85,121.28,147.72,597.25,144.96,132.87,12.36,139.77,88.76,288.34
2017-09-01 12:00:00,381.62,537.63,117.85,99.31,38.79,211.14,123.09,171.88,571.69,144.08,132.4,12.47,141.07,93.86,281.78
2017-09-01 13:00:00,379.23,564.68,121.77,99.31,40.31,205.33,122.85,156.57,596.01,144.1,127.06,11.94,143.56,106.49,281.13
2017-09-01 14:00:00,412.13,548.1,122.36,99.31,39.03,206.46,122.21,167.81,591.53,141.86,124.83,12.31,142.18,111.39,283.84
2017-09-01 15:00:00,426.55,528.32,124.77,99.31,39.11,201.95,122.28,164.52,567.16,140.19,124.88,12.4,140.5,111.36,272.45
2017-09-01 16:00:00,448.37,529.37,122.54,99.31,37.78,197.92,118.63,169.42,562.49,139.48,130.27,12.41,138.65,107.4,262.41
2017-09-01 17:00:00,458.23,520.55,122.09,99.31,37.89,175.32,112.68,147.93,553.28,132.13,127.56,12.29,129.67,106.71,276.71
2017-09-01 18:00:00,421.02,559.67,118.83,99.31,34.22,159.82,107.6,140.05,543.56,123.74,120.24,11.91,121.56,105.26,288.08
2017-09-01 19:00:00,420.13,476.71,124.72,99.31,35.16,97.77,108.8,125.98,508.28,106.11,115.01,12.46,122.56,98.87,284.62
2017-09-01 20:00:00,420.0,452.74,129.95,99.31,38.33,84.39,110.7,127.85,490.52,100.08,112.47,12.98,97.06,97.77,298.01
2017-09-01 21:00:00,436.02,451.34,130.58,99.31,37.44,84.42,90.22,121.45,488.23,99.76,108.67,14.63,75.94,93.51,304.0
2017-09-01 22:00:00,422.85,445.49,99.39,99.31,38.76,80.63,24.46,114.62,477.73,95.61,92.18,14.28,72.0,92.15,228.06
2017-09-01 23:00:00,425.02,444.03,73.78,99.31,37.46,79.84,23.11,99.12,467.09,92.94,85.19,8.39,70.94,94.12,142.19
2017-09-02 00:00:00,409.52,454.55,46.48,99.31,37.83,80.4,34.64,32.67,467.43,91.26,84.06,6.25,71.18,101.23,141.59
2017-09-02 01:00:00,408.82,437.68,45.78,99.31,38.3,79.46,25.43,31.4,472.0,92.59,83.74,6.14,70.44,83.99,138.65
2017-09-02 02:00:00,372.0,423.92,45.14,99.31,34.22,80.61,22.37,32.85,483.27,92.37,89.74,6.4,69.35,86.36,135.89
2017-09-02 03:00:00,352.25,417.22,45.17,99.31,38.33,78.42,22.23,33.41,479.96,89.79,89.24,6.3,67.91,78.48,138.84
2017-09-02 04:00:00,346.3,427.3,45.47,99.31,39.13,75.26,22.59,33.34,481.76,93.94,90.21,4.74,92.41,77.56,312.51
2017-09-02 05:00:00,347.82,414.95,45.12,99.31,37.98,74.91,21.9,99.33,476.29,96.65,110.83,8.45,92.59,76.27,365.05
2017-09-02 06:00:00,343.13,409.43,70.66,99.31,40.5,71.57,79.57,126.09,488.37,96.17,115.54,10.32,154.04,76.86,366.74
2017-09-02 07:00:00,335.27,417.7,77.23,99.31,36.39,69.32,104.9,109.49,492.82,93.08,118.66,10.04,120.63,72.35,354.25
2017-09-02 08:00:00,327.33,444.57,79.69,99.31,38.72,68.37,105.13,109.87,496.79,108.76,127.26,9.98,119.82,72.54,327.53
2017-09-02 09:00:00,299.28,446.16,98.38,99.31,35.78,88.3,104.55,121.9,511.62,116.08,133.43,9.92,129.6,75.98,307.08
2017-09-02 10:00:00,325.33,493.93,100.77,99.31,34.25,108.46,104.63,119.09,522.28,116.0,130.08,8.91,138.22,82.47,308.51
2017-09-02 11:00:00,352.48,463.2,102.01,99.31,33.0,80.76,104.27,137.61,507.98,118.63,128.11,9.73,137.35,83.05,296.31
2017-09-02 12:00:00,357.75,458.92,102.94,99.31,35.31,96.84,105.05,138.78,512.28,117.4,128.79,9.97,128.04,84.59,292.06
2017-09-02 13:00:00,368.15,454.65,104.85,99.31,33.55,110.26,104.56,137.58,509.85,105.21,121.65,9.9,125.01,89.97,288.38
2017-09-02 14:00:00,389.15,480.55,106.12,99.31,32.97,81.01,104.37,138.92,514.11,100.01,123.01,9.94,120.44,94.88,285.14
2017-09-02 15:00:00,415.02,483.47,105.08,99.31,33.16,90.52,104.75,144.66,505.32,99.68,123.63,9.96,121.28,88.53,286.62
2017-09-02 16:00:00,424.38,498.21,102.29,99.31,35.38,77.87,104.63,134.82,498.57,99.37,124.37,9.88,121.42,91.91,292.62
2017-09-02 17:00:00,434.72,474.47,101.72,99.31,36.77,88.99,42.22,135.81,495.69,96.95,122.46,10.06,119.32,92.06,316.36
2017-09-02 18:00:00,448.4,466.0,106.62,99.31,41.16,69.62,19.48,134.41,489.74,94.83,120.98,12.13,121.06,101.67,327.35
2017-09-02 19:00:00,447.73,472.41,119.94,99.31,40.99,72.35,21.83,129.6,485.41,96.96,116.42,12.5,117.44,94.31,319.95
2017-09-02 20:00:00,429.13,454.8,120.9,99.31,43.16,73.93,21.47,113.9,486.24,98.09,115.58,12.72,108.16,90.33,320.95
2017-09-02 21:00:00,441.37,459.03,88.25,99.31,39.52,75.06,21.52,117.54,472.48,96.18,115.12,13.87,80.15,89.91,334.61
2017-09-02 22:00:00,412.88,436.89,58.87,99.31,35.01,75.28,21.55,112.09,475.9,91.8,93.35,14.21,67.68,103.33,243.17
2017-09-02 23:00:00,403.2,430.09,49.48,99.31,36.85,74.11,21.55,102.26,472.33,89.21,87.08,8.33,63.96,96.01,140.86
2017-09-03 00:00:00,385.35,423.17,44.45,99.31,33.44,74.79,26.1,34.12,470.77,88.04,84.45,4.68,62.48,87.87,147.99
2017-09-03 01:00:00,368.38,430.85,44.49,99.31,34.98,74.29,21.77,34.66,466.18,86.78,83.63,4.75,64.2,85.87,138.77
2017-09-03 02:00:00,349.48,413.93,44.19,99.31,33.17,74.67,21.4,33.33,468.16,84.97,84.44,4.73,63.73,84.44,139.64
2017-09-03 03:00:00,334.78,419.81,44.15,99.31,34.23,74.94,21.4,33.6,471.12,87.73,84.48,4.72,64.02,81.05,138.64
2017-09-03 04:00:00,329.43,424.04,44.53,99.31,33.43,74.6,21.54,34.2,471.16,92.68,83.4,4.7,74.15,76.49,335.25
2017-09-03 05:00:00,329.58,433.6,44.59,99.31,33.25,74.74,21.68,99.67,464.85,94.59,106.34,8.89,86.06,78.17,391.69
2017-09-03 06:00:00,333.28,428.95,40.88,99.31,36.04,71.16,79.31,122.35,475.11,94.21,108.64,10.28,126.37,75.37,380.83
2017-09-03 07:00:00,322.67,432.52,39.46,99.31,31.09,69.61,104.67,103.18,480.8,88.67,109.13,9.98,102.91,72.25,369.99
2017-09-03 08:00:00,304.72,432.19,78.41,99.31,36.15,103.31,105.12,106.71,500.3,88.98,109.66,9.83,108.91,73.02,340.05
2017-09-03 09:00:00,309.35,459.94,107.46,99.31,30.06,108.63,104.6,105.65,503.39,87.63,107.71,9.93,112.82,75.27,307.24
2017-09-03 10:00:00,316.22,469.98,109.76,99.31,33.85,88.98,104.96,107.07,516.12,88.46,107.75,9.91,114.27,80.36,295.29
